Co Code,Batch ID,File #,Rate Code,Temp Dept,Reg Hours,O/T Hours,Hours 3 Code,Hours 3 Amount,Earnings 3 Code,Earnings 3 Amount,Memo Code,Memo Amount,Special Proc Code,Other Begin Date,Other End Date
K3W,Legion,757214,,,,,RP,2,,,WK,1,,,
K3W,Legion,757214,,,,,S,4,,,WK,1,,,
K3W,Legion,757214,,,7.95,,,,,,WK,2,,,
K3W,Legion,757214,,,,,MP,2,,,WK,2,,,
K3W,Legion,757214,,,,,RP,1,,,WK,2,,,
K3W,Legion,757599,,,5.53,,,,,,WK,1,,,
K3W,Legion,757599,,,,,RP,1,,,WK,1,,,
K3W,Legion,757599,,,10.9,,,,,,WK,2,,,
K3W,Legion,757599,,,,,RP,2,,,WK,2,,,
K3W,Legion,757744,,,27.51,,,,,,WK,1,,,
K3W,Legion,757744,,,,,RP,4,,,WK,1,,,
K3W,Legion,757744,,,,,MP,2,,,WK,1,,,
K3W,Legion,757744,,,,,S,7,,,WK,1,,,
K3W,Legion,757744,,,7.33,,,,,,WK,2,,,
K3W,Legion,757744,,,,,RP,1,,,WK,2,,,
K3W,Legion,757785,,,3.86,,,,,,WK,1,,,
K3W,Legion,757785,,,,,MP,1,,,WK,1,,,
K3W,Legion,757785,,,4.3,,,,,,WK,2,,,
K3W,Legion,757785,,,,,MP,1,,,WK,2,,,
K3W,Legion,757785,,,,,RP,1,,,WK,2,,,
K3W,Legion,758038,,,2.96,,,,,,WK,1,,,
K3W,Legion,758038,,,,,MP,1,,,WK,1,,,
K3W,Legion,758038,,,2.96,,,,,,WK,2,,,
K3W,Legion,758038,,,,,MP,1,,,WK,2,,,
K3W,Legion,758901,,,,,MP,2,,,WK,1,,,
K3W,Legion,758901,,,,,RP,5,,,WK,1,,,
K3W,Legion,758901,,,32.65,,,,,,WK,1,,,
K3W,Legion,758901,,,,3.91,,,,,WK,1,,,
K3W,Legion,758901,,,,,V,5,,,WK,1,,,
K3W,Legion,758901,,,40,,,,,,WK,2,,,
K3W,Legion,758901,,,,5.08,,,,,WK,2,,,
K3W,Legion,758901,,,,,RP,5,,,WK,2,,,
K3W,Legion,758901,,,,,MP,1,,,WK,2,,,
K3W,Legion,758943,,,10.21,,,,,,WK,1,,,
K3W,Legion,758943,,,,,MP,3,,,WK,1,,,
K3W,Legion,758943,,,10.68,,,,,,WK,2,,,
K3W,Legion,758943,,,,,MP,3,,,WK,2,,,
K3W,Legion,760102,,,4.18,,,,,,WK,1,,,
K3W,Legion,760102,,,,,MP,1,,,WK,1,,,
K3W,Legion,760102,,,,,RP,1,,,WK,1,,,
K3W,Legion,760102,,,4.08,,,,,,WK,2,,,
K3W,Legion,760102,,,,,MP,1,,,WK,2,,,
K3W,Legion,760102,,,,,RP,1,,,WK,2,,,
K3W,Legion,760117,,,13.1,,,,,,WK,1,,,
K3W,Legion,760117,,,,,MP,3,,,WK,1,,,
K3W,Legion,760117,,,,,RP,3,,,WK,1,,,
K3W,Legion,760117,,,20.05,,,,,,WK,2,,,
K3W,Legion,760117,,,,,MP,3,,,WK,2,,,
K3W,Legion,760117,,,,,RP,3,,,WK,2,,,
K3W,Legion,760227,,,,,MP,1,,,WK,1,,,
K3W,Legion,760227,,,,,RP,1,,,WK,1,,,
K3W,Legion,760227,,,4.51,,,,,,WK,1,,,
K3W,Legion,760227,,,,,S,3,,,WK,1,,,
K3W,Legion,760227,,,,,V,14,,,WK,1,,,
K3W,Legion,760227,,,36,,,,,,WK,2,,,
K3W,Legion,760227,,,,,RP,5,,,WK,2,,,
K3W,Legion,760360,,,4.01,,,,,,WK,1,,,
K3W,Legion,760360,,,,,MP,1,,,WK,1,,,
K3W,Legion,760360,,,,,RP,1,,,WK,1,,,
K3W,Legion,760360,,,12.25,,,,,,WK,2,,,
K3W,Legion,760360,,,,,MP,3,,,WK,2,,,
K3W,Legion,760360,,,,,RP,3,,,WK,2,,,
K3W,Legion,760526,,,40,,,,,,WK,1,,,
K3W,Legion,760526,,,,2.4,,,,,WK,1,,,
K3W,Legion,760526,,,,,RP,6,,,WK,1,,,
K3W,Legion,760526,,,36.1,,,,,,WK,2,,,
K3W,Legion,760526,,,,0.85,,,,,WK,2,,,
K3W,Legion,760526,,,,,MP,2,,,WK,2,,,
K3W,Legion,760526,,,,,RP,6,,,WK,2,,,
K3W,Legion,760893,,,4.03,,,,,,WK,1,,,
K3W,Legion,760893,,,,,MP,1,,,WK,1,,,
K3W,Legion,760893,,,,,RP,1,,,WK,1,,,
K3W,Legion,760893,,,4.05,,,,,,WK,2,,,
K3W,Legion,760893,,,,,MP,1,,,WK,2,,,
K3W,Legion,760893,,,,,RP,1,,,WK,2,,,
K3W,Legion,761033,,,4.05,,,,,,WK,1,,,
K3W,Legion,761033,,,,,MP,1,,,WK,1,,,
K3W,Legion,761033,,,,,RP,1,,,WK,1,,,
K3W,Legion,761632,,,3.13,,,,,,WK,1,,,
K3W,Legion,761632,,,,,MP,1,,,WK,1,,,
K3W,Legion,761632,,,3.03,,,,,,WK,2,,,
K3W,Legion,761632,,,,,MP,1,,,WK,2,,,
K3W,Legion,761716,,,3.53,,,,,,WK,1,,,
K3W,Legion,761716,,,,,MP,1,,,WK,1,,,
K3W,Legion,762530,,,8.38,,,,,,WK,1,,,
K3W,Legion,762530,,,,,MP,2,,,WK,1,,,
K3W,Legion,762530,,,,,RP,2,,,WK,1,,,
K3W,Legion,762530,,,4.73,,,,,,WK,2,,,
K3W,Legion,762530,,,,,MP,1,,,WK,2,,,
K3W,Legion,762530,,,,,RP,1,,,WK,2,,,
K3W,Legion,762530,,,,,S,4,,,WK,2,,,
K3W,Legion,762851,,,34.21,,,,,,WK,1,,,
K3W,Legion,762851,,,,0.03,,,,,WK,1,,,
K3W,Legion,762851,,,,,RP,5,,,WK,1,,,
K3W,Legion,762851,,,36.65,,,,,,WK,2,,,
K3W,Legion,762851,,,,0.7,,,,,WK,2,,,
K3W,Legion,762851,,,,,RP,5,,,WK,2,,,
K3W,Legion,763028,,,4,,,,,,WK,1,,,
K3W,Legion,763028,,,,,MP,1,,,WK,1,,,
K3W,Legion,763028,,,,,RP,1,,,WK,1,,,
K3W,Legion,763028,,,4.01,,,,,,WK,2,,,
K3W,Legion,763028,,,,,MP,1,,,WK,2,,,
K3W,Legion,763028,,,,,RP,1,,,WK,2,,,
K3W,Legion,763303,,,35.76,,,,,,WK,1,,,
K3W,Legion,763303,,,,,RP,5,,,WK,1,,,
K3W,Legion,763303,,,,,F,1,,,WK,1,,,
K3W,Legion,763303,,,,,MP,1,,,WK,2,,,
K3W,Legion,763303,,,,,RP,3,,,WK,2,,,
K3W,Legion,763303,,,18.03,,,,,,WK,2,,,
K3W,Legion,763303,,,,,S,12,,,WK,2,,,
K3W,Legion,763303,,,,,F,7,,,WK,2,,,
K3W,Legion,763672,,,15.7,,,,,,WK,1,,,
K3W,Legion,763672,,,,,RP,2,,,WK,1,,,
K3W,Legion,763672,,,,,MP,1,,,WK,1,,,
K3W,Legion,763672,,,16.75,,,,,,WK,2,,,
K3W,Legion,763672,,,,,RP,2,,,WK,2,,,
K3W,Legion,763672,,,,,MP,1,,,WK,2,,,
K3W,Legion,763854,,,4.13,,,,,,WK,1,,,
K3W,Legion,763854,,,,,MP,1,,,WK,1,,,
K3W,Legion,763854,,,,,RP,1,,,WK,1,,,
K3W,Legion,763854,,,4.46,,,,,,WK,2,,,
K3W,Legion,763854,,,,,MP,1,,,WK,2,,,
K3W,Legion,763854,,,,,RP,1,,,WK,2,,,
K3W,Legion,764451,,,4.03,,,,,,WK,1,,,
K3W,Legion,764451,,,,,MP,1,,,WK,1,,,
K3W,Legion,764451,,,,,RP,1,,,WK,1,,,
K3W,Legion,764451,,,4.25,,,,,,WK,2,,,
K3W,Legion,764451,,,,,MP,1,,,WK,2,,,
K3W,Legion,764451,,,,,RP,1,,,WK,2,,,
K3W,Legion,764740,,,10.01,,,,,,WK,1,,,
K3W,Legion,764740,,,,,MP,3,,,WK,1,,,
K3W,Legion,764740,,,6.75,,,,,,WK,2,,,
K3W,Legion,764740,,,,,MP,2,,,WK,2,,,
K3W,Legion,764798,,,14.28,,,,,,WK,1,,,
K3W,Legion,764798,,,,,MP,3,,,WK,1,,,
K3W,Legion,764798,,,,,RP,3,,,WK,1,,,
K3W,Legion,764798,,,9.73,,,,,,WK,2,,,
K3W,Legion,764798,,,,,MP,2,,,WK,2,,,
K3W,Legion,764798,,,,,RP,2,,,WK,2,,,
K3W,Legion,765154,,,9.3,,,,,,WK,1,,,
K3W,Legion,765154,,,,,RP,2,,,WK,1,,,
K3W,Legion,765154,,,,,MP,1,,,WK,1,,,
K3W,Legion,765154,,,10.31,,,,,,WK,2,,,
K3W,Legion,765154,,,,,RP,2,,,WK,2,,,
K3W,Legion,765307,,,8.51,,,,,,WK,1,,,
K3W,Legion,765307,,,,,MP,2,,,WK,1,,,
K3W,Legion,765307,,,,,RP,1,,,WK,1,,,
K3W,Legion,765307,,,11.91,,,,,,WK,2,,,
K3W,Legion,765307,,,,,MP,3,,,WK,2,,,
K3W,Legion,765459,,,13.7,,,,,,WK,1,,,
K3W,Legion,765459,,,,,RP,2,,,WK,1,,,
K3W,Legion,765459,,,27.1,,,,,,WK,2,,,
K3W,Legion,765459,,,,,RP,4,,,WK,2,,,
K3W,Legion,765459,,,,,MP,1,,,WK,2,,,
K3W,Legion,765926,,,31.33,,,,,,WK,1,,,
K3W,Legion,765926,,,,,MP,2,,,WK,1,,,
K3W,Legion,765926,,,,,RP,5,,,WK,1,,,
K3W,Legion,765926,,,26.3,,,,,,WK,2,,,
K3W,Legion,765926,,,,,MP,3,,,WK,2,,,
K3W,Legion,765926,,,,,RP,4,,,WK,2,,,
K3W,Legion,766072,,,5.31,,,,,,WK,1,,,
K3W,Legion,766072,,,,,RP,1,,,WK,1,,,
K3W,Legion,766072,,,8.23,,,,,,WK,2,,,
K3W,Legion,766072,,,,,MP,2,,,WK,2,,,
K3W,Legion,766072,,,,,RP,1,,,WK,2,,,
K3W,Legion,766591,,,12.83,,,,,,WK,1,,,
K3W,Legion,766591,,,,,RP,2,,,WK,1,,,
K3W,Legion,766591,,,15.53,,,,,,WK,2,,,
K3W,Legion,766591,,,,0.11,,,,,WK,2,,,
K3W,Legion,766591,,,,,RP,2,,,WK,2,,,
K3W,Legion,766766,,,21.91,,,,,,WK,2,,,
K3W,Legion,766766,,,,,RP,4,,,WK,2,,,
K3W,Legion,766766,,,,,MP,2,,,WK,2,,,
K3W,Legion,767012,,,16.11,,,,,,WK,1,,,
K3W,Legion,767012,,,,,MP,4,,,WK,1,,,
K3W,Legion,767012,,,,,RP,3,,,WK,1,,,
K3W,Legion,767012,,,20.15,,,,,,WK,2,,,
K3W,Legion,767012,,,,,MP,5,,,WK,2,,,
K3W,Legion,767012,,,,,RP,4,,,WK,2,,,
K3W,Legion,767124,,,30.83,,,,,,WK,1,,,
K3W,Legion,767124,,,,,RP,5,,,WK,1,,,
K3W,Legion,767124,,,,,MP,1,,,WK,1,,,
K3W,Legion,767124,,,26.46,,,,,,WK,2,,,
K3W,Legion,767124,,,,,RP,4,,,WK,2,,,
K3W,Legion,767357,,,12.08,,,,,,WK,1,,,
K3W,Legion,767357,,,,,MP,3,,,WK,1,,,
K3W,Legion,767357,,,,,RP,2,,,WK,1,,,
K3W,Legion,767357,,,29.78,,,,,,WK,2,,,
K3W,Legion,767357,,,,,RP,4,,,WK,2,,,
K3W,Legion,767357,,,,,MP,3,,,WK,2,,,
K3W,Legion,767753,,,36.35,,,,,,WK,1,,,
K3W,Legion,767753,,,,0.01,,,,,WK,1,,,
K3W,Legion,767753,,,,,RP,5,,,WK,1,,,
K3W,Legion,767753,,,36.8,,,,,,WK,2,,,
K3W,Legion,767753,,,,,RP,5,,,WK,2,,,
K3W,Legion,768081,,,7,,,,,,WK,2,,,
K3W,Legion,768081,,,,,RP,1,,,WK,2,,,
K3W,Legion,768452,,,28.68,,,,,,WK,1,,,
K3W,Legion,768452,,,,,RP,5,,,WK,1,,,
K3W,Legion,768452,,,,,MP,2,,,WK,1,,,
K3W,Legion,768452,,,31.08,,,,,,WK,2,,,
K3W,Legion,768452,,,,,RP,5,,,WK,2,,,
K3W,Legion,768452,,,,,MP,1,,,WK,2,,,
K3W,Legion,768492,,,30.63,,,,,,WK,1,,,
K3W,Legion,768492,,,,,RP,5,,,WK,1,,,
K3W,Legion,768492,,,31.8,,,,,,WK,2,,,
K3W,Legion,768492,,,,,MP,1,,,WK,2,,,
K3W,Legion,768492,,,,,RP,5,,,WK,2,,,
K3W,Legion,768752,,,4.31,,,,,,WK,1,,,
K3W,Legion,768752,,,,,MP,1,,,WK,1,,,
K3W,Legion,768752,,,,,RP,1,,,WK,1,,,
K3W,Legion,768752,,,9.96,,,,,,WK,2,,,
K3W,Legion,768752,,,,,MP,1,,,WK,2,,,
K3W,Legion,768752,,,,,RP,2,,,WK,2,,,
K3W,Legion,769177,,,29.4,,,,,,WK,1,,,
K3W,Legion,769177,,,,,RP,5,,,WK,1,,,
K3W,Legion,769177,,,31,,,,,,WK,2,,,
K3W,Legion,769177,,,,,RP,5,,,WK,2,,,
K3W,Legion,769511,,,4,,,,,,WK,1,,,
K3W,Legion,769511,,,,,MP,1,,,WK,1,,,
K3W,Legion,769511,,,,,RP,1,,,WK,1,,,
K3W,Legion,769511,,,4.05,,,,,,WK,2,,,
K3W,Legion,769511,,,,,MP,1,,,WK,2,,,
K3W,Legion,769511,,,,,RP,1,,,WK,2,,,
K3W,Legion,770549,,,37.66,,,,,,WK,1,,,
K3W,Legion,770549,,,,,RP,5,,,WK,1,,,
K3W,Legion,770549,,,30.98,,,,,,WK,2,,,
K3W,Legion,770549,,,,0.26,,,,,WK,2,,,
K3W,Legion,770549,,,,,RP,4,,,WK,2,,,
K3W,Legion,770549,,,,,S,8,,,WK,2,,,
K3W,Legion,770802,,,2,,,,,,WK,1,,,
K3W,Legion,770802,,,,,MP,1,,,WK,1,,,
K3W,Legion,770802,,,2,,,,,,WK,2,,,
K3W,Legion,770802,,,,,MP,1,,,WK,2,,,
K3W,Legion,770804,,,2,,,,,,WK,1,,,
K3W,Legion,770804,,,,,MP,1,,,WK,1,,,
K3W,Legion,770804,,,2,,,,,,WK,2,,,
K3W,Legion,770804,,,,,MP,1,,,WK,2,,,
K3W,Legion,771237,,,39.88,,,,,,WK,1,,,
K3W,Legion,771237,,,,5.21,,,,,WK,1,,,
K3W,Legion,771237,,,,,RP,5,,,WK,1,,,
K3W,Legion,771237,,,,,MP,1,,,WK,1,,,
K3W,Legion,771237,,,40,,,,,,WK,2,,,
K3W,Legion,771237,,,,14.03,,,,,WK,2,,,
K3W,Legion,771237,,,,,RP,6,,,WK,2,,,
K3W,Legion,772051,,,32.66,,,,,,WK,1,,,
K3W,Legion,772051,,,,0.06,,,,,WK,1,,,
K3W,Legion,772051,,,,,RP,5,,,WK,1,,,
K3W,Legion,772051,,,,,MP,1,,,WK,1,,,
K3W,Legion,772051,,,35.4,,,,,,WK,2,,,
K3W,Legion,772051,,,,,RP,5,,,WK,2,,,
K3W,Legion,772203,,,32.5,,,,,,WK,1,,,
K3W,Legion,772203,,,,,RP,5,,,WK,1,,,
K3W,Legion,772203,,,32.7,,,,,,WK,2,,,
K3W,Legion,772203,,,,,RP,5,,,WK,2,,,
K3W,Legion,772204,,,28.01,,,,,,WK,1,,,
K3W,Legion,772204,,,,,RP,4,,,WK,1,,,
K3W,Legion,772204,,,,,V,8,,,WK,1,,,
K3W,Legion,772204,,,36.36,,,,,,WK,2,,,
K3W,Legion,772204,,,,0.33,,,,,WK,2,,,
K3W,Legion,772204,,,,,RP,5,,,WK,2,,,
K3W,Legion,772260,,,36.7,,,,,,WK,1,,,
K3W,Legion,772260,,,,,RP,5,,,WK,1,,,
K3W,Legion,772260,,,36.41,,,,,,WK,2,,,
K3W,Legion,772260,,,,,RP,5,,,WK,2,,,
K3W,Legion,772266,,,40,,,,,,WK,1,,,
K3W,Legion,772266,,,,5.6,,,,,WK,1,,,
K3W,Legion,772266,,,,,RP,5,,,WK,1,,,
K3W,Legion,772266,,,,,MP,1,,,WK,1,,,
K3W,Legion,772266,,,,,RPT,1.25,,,WK,1,,,
K3W,Legion,772266,,,40,,,,,,WK,2,,,
K3W,Legion,772266,,,,5.43,,,,,WK,2,,,
K3W,Legion,772266,,,,,RP,5,,,WK,2,,,
K3W,Legion,772376,,,39.98,,,,,,WK,1,,,
K3W,Legion,772376,,,,2.8,,,,,WK,1,,,
K3W,Legion,772376,,,,,RP,5,,,WK,1,,,
K3W,Legion,772376,,,40,,,,,,WK,2,,,
K3W,Legion,772376,,,,3.6,,,,,WK,2,,,
K3W,Legion,772376,,,,,RP,5,,,WK,2,,,
K3W,Legion,772376,,,,,MP,2,,,WK,2,,,
K3W,Legion,772520,,,12.61,,,,,,WK,1,,,
K3W,Legion,772520,,,,,MP,3,,,WK,1,,,
K3W,Legion,772520,,,,,RP,3,,,WK,1,,,
K3W,Legion,772520,,,12.15,,,,,,WK,2,,,
K3W,Legion,772520,,,,,MP,3,,,WK,2,,,
K3W,Legion,772520,,,,,RP,3,,,WK,2,,,
K3W,Legion,772703,,,36.86,,,,,,WK,1,,,
K3W,Legion,772703,,,,2.68,,,,,WK,1,,,
K3W,Legion,772703,,,,,RP,5,,,WK,1,,,
K3W,Legion,772703,,,,,MP,2,,,WK,1,,,
K3W,Legion,772703,,,35.73,,,,,,WK,2,,,
K3W,Legion,772703,,,,1.63,,,,,WK,2,,,
K3W,Legion,772703,,,,,RP,5,,,WK,2,,,
K3W,Legion,772703,,,,,MP,1,,,WK,2,,,
K3W,Legion,772749,,,3.96,,,,,,WK,1,,,
K3W,Legion,772749,,,,,MP,1,,,WK,1,,,
K3W,Legion,772749,,,4.05,,,,,,WK,2,,,
K3W,Legion,772749,,,,,MP,1,,,WK,2,,,
K3W,Legion,772749,,,,,RP,1,,,WK,2,,,
K3W,Legion,773320,,,6.5,,,,,,WK,2,,,
K3W,Legion,773320,,,,,RP,1,,,WK,2,,,
K3W,Legion,773507,,,2.16,,,,,,WK,2,,,
K3W,Legion,773507,,,,,MP,1,,,WK,2,,,
K3W,Legion,773521,,,10.93,,,,,,WK,1,,,
K3W,Legion,773521,,,,,MP,3,,,WK,1,,,
K3W,Legion,773521,,,4.95,,,,,,WK,2,,,
K3W,Legion,773521,,,,,MP,1,,,WK,2,,,
K3W,Legion,773521,,,,,RP,1,,,WK,2,,,
K3W,Legion,773521,,,,,S,4,,,WK,2,,,
K3W,Legion,773753,,,12.41,,,,,,WK,1,,,
K3W,Legion,773753,,,,,MP,3,,,WK,1,,,
K3W,Legion,773753,,,,,RP,3,,,WK,1,,,
K3W,Legion,773753,,,8.21,,,,,,WK,2,,,
K3W,Legion,773753,,,,,MP,2,,,WK,2,,,
K3W,Legion,773753,,,,,RP,1,,,WK,2,,,
K3W,Legion,773757,,,9.13,,,,,,WK,1,,,
K3W,Legion,773757,,,,,MP,1,,,WK,1,,,
K3W,Legion,773757,,,,,RP,1,,,WK,1,,,
K3W,Legion,773757,,,3.95,,,,,,WK,2,,,
K3W,Legion,773757,,,,,MP,1,,,WK,2,,,
K3W,Legion,773783,,,11.98,,,,,,WK,1,,,
K3W,Legion,773783,,,,,MP,3,,,WK,1,,,
K3W,Legion,773783,,,,,RP,2,,,WK,1,,,
K3W,Legion,773783,,,22.18,,,,,,WK,2,,,
K3W,Legion,773783,,,,,RP,3,,,WK,2,,,
K3W,Legion,773783,,,,,MP,4,,,WK,2,,,
K3W,Legion,774245,,,15.31,,,,,,WK,1,,,
K3W,Legion,774245,,,,,MP,5,,,WK,1,,,
K3W,Legion,774245,,,14.9,,,,,,WK,2,,,
K3W,Legion,774245,,,,,MP,5,,,WK,2,,,
K3W,Legion,774256,,,36.86,,,,,,WK,1,,,
K3W,Legion,774256,,,,,RP,5,,,WK,1,,,
K3W,Legion,774256,,,,,MP,1,,,WK,1,,,
K3W,Legion,774256,,,36.75,,,,,,WK,2,,,
K3W,Legion,774256,,,,0.03,,,,,WK,2,,,
K3W,Legion,774256,,,,,RP,5,,,WK,2,,,
K3W,Legion,774265,,,37.06,,,,,,WK,1,,,
K3W,Legion,774265,,,,,RP,6,,,WK,1,,,
K3W,Legion,774265,,,,,MP,1,,,WK,1,,,
K3W,Legion,774265,,,34.65,,,,,,WK,2,,,
K3W,Legion,774265,,,,0.08,,,,,WK,2,,,
K3W,Legion,774265,,,,,RP,5,,,WK,2,,,
K3W,Legion,774265,,,,,MP,1,,,WK,2,,,
K3W,Legion,774427,,,29.41,,,,,,WK,1,,,
K3W,Legion,774427,,,,0.1,,,,,WK,1,,,
K3W,Legion,774427,,,,,RP,4,,,WK,1,,,
K3W,Legion,774427,,,28.58,,,,,,WK,2,,,
K3W,Legion,774427,,,,0.03,,,,,WK,2,,,
K3W,Legion,774427,,,,,RP,4,,,WK,2,,,
K3W,Legion,774427,,,,,MP,1,,,WK,2,,,
K3W,Legion,774662,,,3.96,,,,,,WK,1,,,
K3W,Legion,774662,,,,,MP,1,,,WK,1,,,
K3W,Legion,774662,,,,,S,4,,,WK,1,,,
K3W,Legion,774662,,,16.3,,,,,,WK,2,,,
K3W,Legion,774662,,,,,MP,4,,,WK,2,,,
K3W,Legion,774662,,,,,RP,2,,,WK,2,,,
K3W,Legion,774797,,,8.18,,,,,,WK,1,,,
K3W,Legion,774797,,,,,MP,2,,,WK,1,,,
K3W,Legion,774797,,,,,RP,2,,,WK,1,,,
K3W,Legion,774797,,,19.65,,,,,,WK,2,,,
K3W,Legion,774797,,,,,MP,3,,,WK,2,,,
K3W,Legion,774797,,,,,RP,4,,,WK,2,,,
K3W,Legion,774821,,,4,,,,,,WK,1,,,
K3W,Legion,774821,,,,,MP,1,,,WK,1,,,
K3W,Legion,774821,,,,,RP,1,,,WK,1,,,
K3W,Legion,774821,,,,,S,4,,,WK,1,,,
K3W,Legion,774821,,,4.13,,,,,,WK,2,,,
K3W,Legion,774821,,,,,MP,1,,,WK,2,,,
K3W,Legion,774821,,,,,RP,1,,,WK,2,,,
K3W,Legion,774899,,,4.11,,,,,,WK,1,,,
K3W,Legion,774899,,,,,MP,1,,,WK,1,,,
K3W,Legion,774899,,,,,RP,1,,,WK,1,,,
K3W,Legion,774899,,,4.58,,,,,,WK,2,,,
K3W,Legion,774899,,,,,MP,1,,,WK,2,,,
K3W,Legion,774899,,,,,RP,1,,,WK,2,,,
K3W,Legion,775164,,,12.98,,,,,,WK,1,,,
K3W,Legion,775164,,,,,MP,3,,,WK,1,,,
K3W,Legion,775164,,,,,RP,3,,,WK,1,,,
K3W,Legion,775164,,,8.68,,,,,,WK,2,,,
K3W,Legion,775164,,,,,MP,2,,,WK,2,,,
K3W,Legion,775164,,,,,RP,2,,,WK,2,,,
K3W,Legion,775403,,,10.78,,,,,,WK,1,,,
K3W,Legion,775403,,,,,RP,2,,,WK,1,,,
K3W,Legion,775403,,,,,MP,1,,,WK,1,,,
K3W,Legion,775403,,,16.91,,,,,,WK,2,,,
K3W,Legion,775403,,,,,RP,2,,,WK,2,,,
K3W,Legion,775403,,,,,MP,1,,,WK,2,,,
K3W,Legion,775896,,,36.55,,,,,,WK,1,,,
K3W,Legion,775896,,,,,RP,6,,,WK,1,,,
K3W,Legion,775896,,,,,MP,2,,,WK,1,,,
K3W,Legion,775896,,,33.85,,,,,,WK,2,,,
K3W,Legion,775896,,,,,RP,5,,,WK,2,,,
K3W,Legion,775896,,,,,MP,2,,,WK,2,,,
K3W,Legion,776003,,,39.81,,,,,,WK,1,,,
K3W,Legion,776003,,,,3.75,,,,,WK,1,,,
K3W,Legion,776003,,,,,RP,5,,,WK,1,,,
K3W,Legion,776003,,,,,MP,1,,,WK,1,,,
K3W,Legion,776003,,,16,,,,,,WK,2,,,
K3W,Legion,776003,,,,1.23,,,,,WK,2,,,
K3W,Legion,776003,,,,,MP,1,,,WK,2,,,
K3W,Legion,776003,,,,,RP,2,,,WK,2,,,
K3W,Legion,776003,,,,,SPL,1,,,WK,2,,,
K3W,Legion,776040,,,9.66,,,,,,WK,1,,,
K3W,Legion,776040,,,,,RP,2,,,WK,1,,,
K3W,Legion,776040,,,,,MP,1,,,WK,1,,,
K3W,Legion,776040,,,16.76,,,,,,WK,2,,,
K3W,Legion,776040,,,,,RP,3,,,WK,2,,,
K3W,Legion,776416,,,8.9,,,,,,WK,1,,,
K3W,Legion,776416,,,,,MP,2,,,WK,1,,,
K3W,Legion,776416,,,,,RP,2,,,WK,1,,,
K3W,Legion,776416,,,8.68,,,,,,WK,2,,,
K3W,Legion,776416,,,,,MP,2,,,WK,2,,,
K3W,Legion,776416,,,,,RP,2,,,WK,2,,,
K3W,Legion,776670,,,7.38,,,,,,WK,1,,,
K3W,Legion,776670,,,,,MP,2,,,WK,1,,,
K3W,Legion,776670,,,3.98,,,,,,WK,2,,,
K3W,Legion,776670,,,,,MP,1,,,WK,2,,,
K3W,Legion,776670,,,,,S,1,,,WK,2,,,
K3W,Legion,776743,,,14.66,,,,,,WK,1,,,
K3W,Legion,776743,,,,,RP,2,,,WK,1,,,
K3W,Legion,776743,,,33.13,,,,,,WK,2,,,
K3W,Legion,776743,,,,,RP,4,,,WK,2,,,
K3W,Legion,776743,,,,,MP,1,,,WK,2,,,
K3W,Legion,777009,,,3.7,,,,,,WK,1,,,
K3W,Legion,777009,,,,,MP,1,,,WK,1,,,
K3W,Legion,777009,,,16.58,,,,,,WK,2,,,
K3W,Legion,777009,,,,,MP,4,,,WK,2,,,
K3W,Legion,777009,,,,,RP,1,,,WK,2,,,
K3W,Legion,777177,,,15.93,,,,,,WK,1,,,
K3W,Legion,777177,,,,0.01,,,,,WK,1,,,
K3W,Legion,777177,,,,,RP,2,,,WK,1,,,
K3W,Legion,777177,,,39.9,,,,,,WK,2,,,
K3W,Legion,777177,,,,0.21,,,,,WK,2,,,
K3W,Legion,777177,,,,,RP,5,,,WK,2,,,
K3W,Legion,777285,,,24.65,,,,,,WK,1,,,
K3W,Legion,777285,,,,,RP,4,,,WK,1,,,
K3W,Legion,777285,,,19.05,,,,,,WK,2,,,
K3W,Legion,777285,,,,,RP,3,,,WK,2,,,
K3W,Legion,777334,,,34.91,,,,,,WK,1,,,
K3W,Legion,777334,,,,,RP,5,,,WK,1,,,
K3W,Legion,777334,,,33.48,,,,,,WK,2,,,
K3W,Legion,777334,,,,,MP,1,,,WK,2,,,
K3W,Legion,777334,,,,,RP,5,,,WK,2,,,
K3W,Legion,777335,,,38.68,,,,,,WK,1,,,
K3W,Legion,777335,,,,6.3,,,,,WK,1,,,
K3W,Legion,777335,,,,,RP,5,,,WK,1,,,
K3W,Legion,777335,,,35.08,,,,,,WK,2,,,
K3W,Legion,777335,,,,3.3,,,,,WK,2,,,
K3W,Legion,777335,,,,,RP,5,,,WK,2,,,
K3W,Legion,777335,,,,,MP,1,,,WK,2,,,
K3W,Legion,777353,,,30.25,,,,,,WK,1,,,
K3W,Legion,777353,,,,,RP,5,,,WK,1,,,
K3W,Legion,777353,,,30.9,,,,,,WK,2,,,
K3W,Legion,777353,,,,,RP,5,,,WK,2,,,
K3W,Legion,777402,,,33.58,,,,,,WK,1,,,
K3W,Legion,777402,,,,,RP,5,,,WK,1,,,
K3W,Legion,777402,,,34.9,,,,,,WK,2,,,
K3W,Legion,777402,,,,,RP,5,,,WK,2,,,
K3W,Legion,777403,,,29.56,,,,,,WK,1,,,
K3W,Legion,777403,,,,,RP,5,,,WK,1,,,
K3W,Legion,777403,,,,,MP,1,,,WK,1,,,
K3W,Legion,777403,,,24.3,,,,,,WK,2,,,
K3W,Legion,777403,,,,,RP,4,,,WK,2,,,
K3W,Legion,777403,,,,,S,8,,,WK,2,,,
